date,open,high,low,close,volume,asset,source
2024-05-03,1030.97,1033.86,1028.2,1030.55,232441,XAU,seed
2024-05-06,1027.37,1032.61,1026.56,1028.5,75618,XAU,seed
2024-05-07,1031.76,1033.81,1025.45,1030.68,250514,XAU,seed
2024-05-08,1026.36,1030.98,1026.36,1027.59,216577,XAU,seed
2024-05-09,1041.51,1043.56,1038.43,1039.39,62460,XAU,seed
2024-05-10,1037.23,1044.57,1026.14,1035.33,238142,XAU,seed
2024-05-13,1037.47,1046.99,1034.65,1038.48,174588,XAU,seed
2024-05-14,1026.76,1032.1,1023.91,1029.37,128619,XAU,seed
2024-05-15,1015.05,1022.7,1012.78,1016.88,168811,XAU,seed
2024-05-16,1012.85,1014.77,1006.16,1010.54,98900,XAU,seed
2024-05-17,1006.83,1006.83,998.42,1004.05,295671,XAU,seed
2024-05-20,993.52,1001.07,985.03,991.42,240477,XAU,seed
2024-05-21,981.69,984.17,980.24,982.49,229649,XAU,seed
2024-05-22,984.29,991.73,976.48,984.82,216180,XAU,seed
2024-05-23,990.25,990.65,985.31,988.33,207609,XAU,seed
2024-05-24,987.25,998.03,987.25,989.33,131406,XAU,seed
2024-05-27,975.75,976.93,975.06,976.13,91774,XAU,seed
2024-05-28,977.74,977.74,969.97,976.05,218897,XAU,seed
2024-05-29,993.01,1002.86,991.87,993.1,72001,XAU,seed
2024-05-30,987.22,999.94,986.87,989.81,226074,XAU,seed
2024-05-31,990.13,990.13,984.82,987.51,79342,XAU,seed
2024-06-03,974.1,979.63,970.8,976.32,253191,XAU,seed
2024-06-04,986.35,986.35,981.58,984.08,261468,XAU,seed
2024-06-05,977.86,979.24,968.9,976.47,295235,XAU,seed
2024-06-06,969.58,976.6,969.58,971.47,116664,XAU,seed
2024-06-07,974.32,974.87,971.86,974.13,193063,XAU,seed
2024-06-10,962.78,968.31,952.36,960.11,145157,XAU,seed
2024-06-11,949.36,956.76,942.29,950.46,59125,XAU,seed
2024-06-12,961.69,962.24,951.28,959.16,112829,XAU,seed
2024-06-13,960.05,962.41,949.38,959.25,229633,XAU,seed
2024-06-14,977.02,983.1,968.03,974.92,153016,XAU,seed
2024-06-17,995.81,1004.72,993.73,997.0,127967,XAU,seed
2024-06-18,1005.5,1009.99,995.41,1002.99,250996,XAU,seed
2024-06-19,990.03,998.92,987.22,991.37,178894,XAU,seed
2024-06-20,982.67,982.7,970.84,980.66,265021,XAU,seed
2024-06-21,984.7,990.83,984.03,986.12,241163,XAU,seed
2024-06-24,993.05,994.93,993.05,993.33,218189,XAU,seed
2024-06-25,999.27,1001.76,998.36,998.42,130097,XAU,seed
2024-06-26,994.9,1010.06,994.9,996.95,267742,XAU,seed
2024-06-27,994.39,1003.77,987.54,993.83,168355,XAU,seed
2024-06-28,975.22,980.12,968.17,976.62,259591,XAU,seed
2024-07-01,975.24,979.74,973.07,976.02,268806,XAU,seed
2024-07-02,984.69,988.33,978.76,982.05,214266,XAU,seed
2024-07-03,982.75,983.68,973.39,982.97,63050,XAU,seed
2024-07-04,972.6,977.95,971.52,974.0,298314,XAU,seed
2024-07-05,972.8,974.28,961.6,972.65,266860,XAU,seed
2024-07-08,971.7,973.98,961.47,970.46,255028,XAU,seed
2024-07-09,968.27,971.95,967.57,968.95,106509,XAU,seed
2024-07-10,979.02,982.34,975.52,977.98,88258,XAU,seed
2024-07-11,1006.03,1011.26,1006.03,1007.63,202804,XAU,seed
2024-07-12,1000.07,1005.99,999.73,1003.02,231671,XAU,seed
2024-07-15,996.55,1003.2,994.13,997.24,69151,XAU,seed
2024-07-16,999.7,1001.74,989.82,1000.7,208957,XAU,seed
2024-07-17,1028.69,1028.69,1026.51,1028.08,116494,XAU,seed
2024-07-18,1020.29,1020.29,1014.99,1017.38,283891,XAU,seed
2024-07-19,1002.6,1015.62,1002.6,1004.04,280135,XAU,seed
2024-07-22,1000.92,1003.2,998.07,999.66,132121,XAU,seed
2024-07-23,1007.75,1009.75,998.32,1005.51,292807,XAU,seed
2024-07-24,983.02,989.82,974.55,984.42,185521,XAU,seed
2024-07-25,974.85,984.21,974.85,975.93,89653,XAU,seed
2024-07-26,954.43,956.52,952.52,953.65,64304,XAU,seed
2024-07-29,952.92,955.69,949.38,954.3,284664,XAU,seed
2024-07-30,956.48,958.71,951.97,957.31,179233,XAU,seed
2024-07-31,968.41,972.37,967.8,970.45,124479,XAU,seed
2024-08-01,973.54,974.95,963.34,973.49,203531,XAU,seed
2024-08-02,979.74,982.99,979.58,982.66,291280,XAU,seed
2024-08-05,1000.53,1000.53,998.72,999.47,228601,XAU,seed
2024-08-06,1004.59,1007.5,1004.33,1005.35,134813,XAU,seed
2024-08-07,1010.25,1011.23,1003.57,1008.25,120600,XAU,seed
2024-08-08,1010.39,1014.43,997.27,1007.55,135174,XAU,seed
2024-08-09,1054.95,1054.95,1049.73,1052.38,276303,XAU,seed
2024-08-12,1067.54,1070.6,1067.54,1068.68,299534,XAU,seed
2024-08-13,1063.29,1065.43,1055.73,1064.86,154573,XAU,seed
2024-08-14,1082.57,1085.58,1080.4,1084.77,247278,XAU,seed
2024-08-15,1090.42,1094.55,1083.28,1091.74,291618,XAU,seed
2024-08-16,1082.95,1090.54,1076.51,1085.35,184388,XAU,seed
2024-08-19,1088.97,1090.56,1082.37,1089.7,73651,XAU,seed
2024-08-20,1091.67,1096.18,1088.61,1090.92,60600,XAU,seed
2024-08-21,1060.65,1064.55,1052.82,1059.53,293968,XAU,seed
2024-08-22,1043.7,1044.96,1038.13,1043.55,287819,XAU,seed
2024-08-23,1050.0,1050.0,1042.9,1046.95,115183,XAU,seed
2024-08-26,1034.96,1039.17,1034.96,1037.77,78215,XAU,seed
2024-08-27,1026.17,1028.13,1017.16,1026.39,143181,XAU,seed
2024-08-28,1026.57,1032.25,1021.6,1026.55,97068,XAU,seed
2024-08-29,1028.96,1038.74,1027.73,1031.77,132299,XAU,seed
2024-08-30,1022.5,1024.31,1018.65,1021.46,290677,XAU,seed
2024-09-02,1024.84,1026.91,1019.79,1026.78,278488,XAU,seed
2024-09-03,1018.57,1022.18,1018.57,1021.52,221914,XAU,seed
2024-09-04,1007.12,1011.56,1003.45,1004.9,177591,XAU,seed
2024-09-05,999.33,1003.3,986.68,998.63,226974,XAU,seed
2024-09-06,989.35,993.99,989.35,991.58,54164,XAU,seed
2024-09-09,986.73,992.29,986.73,989.54,113381,XAU,seed
2024-09-10,977.59,977.59,972.04,975.89,171484,XAU,seed
2024-09-11,980.66,989.5,978.28,982.92,166723,XAU,seed
2024-09-12,997.33,998.06,993.48,995.19,199272,XAU,seed
2024-09-13,999.73,1008.48,994.89,1000.73,163190,XAU,seed
2024-09-16,1023.93,1027.83,1018.79,1022.47,126224,XAU,seed
2024-09-17,1033.98,1035.82,1021.95,1033.9,287259,XAU,seed
2024-09-18,1040.91,1044.93,1038.61,1039.58,132798,XAU,seed
2024-09-19,1032.31,1033.36,1029.74,1031.39,213236,XAU,seed
2024-09-20,1042.69,1045.72,1040.9,1041.46,100384,XAU,seed
2024-09-23,1029.81,1036.43,1025.67,1029.77,291627,XAU,seed
2024-09-24,1013.72,1015.64,1009.67,1012.77,236485,XAU,seed
2024-09-25,1006.84,1006.91,1000.29,1004.18,173817,XAU,seed
2024-09-26,1011.8,1012.76,1002.82,1011.06,224864,XAU,seed
2024-09-27,1002.49,1013.47,1002.49,1004.56,297216,XAU,seed
2024-09-30,1012.53,1015.23,1012.53,1014.3,280924,XAU,seed
2024-10-01,1011.49,1017.27,1008.83,1013.47,261501,XAU,seed
2024-10-02,1025.45,1027.38,1022.22,1024.73,117586,XAU,seed
2024-10-03,1046.67,1046.67,1038.37,1044.98,284964,XAU,seed
2024-10-04,1055.68,1059.59,1048.36,1055.59,292911,XAU,seed
2024-10-07,1078.7,1078.7,1061.14,1075.72,254905,XAU,seed
2024-10-08,1063.13,1063.13,1058.89,1060.28,77632,XAU,seed
2024-10-09,1061.64,1069.06,1056.96,1063.52,235640,XAU,seed
2024-10-10,1052.41,1057.1,1046.51,1050.95,137715,XAU,seed
2024-10-11,1051.87,1062.62,1051.87,1053.76,51726,XAU,seed
2024-10-14,1053.69,1056.92,1053.69,1054.7,147631,XAU,seed
2024-10-15,1053.23,1053.23,1043.61,1052.41,188844,XAU,seed
2024-10-16,1047.3,1049.99,1042.63,1045.4,170259,XAU,seed
2024-10-17,1060.19,1064.4,1057.05,1059.03,251890,XAU,seed
2024-10-18,1083.51,1084.68,1078.24,1080.63,252472,XAU,seed
2024-10-21,1084.81,1087.28,1076.57,1083.13,286587,XAU,seed
2024-10-22,1057.55,1057.78,1044.25,1054.51,127522,XAU,seed
2024-10-23,1035.16,1039.7,1028.01,1033.91,132233,XAU,seed
2024-10-24,1034.06,1046.9,1033.4,1035.43,233578,XAU,seed
2024-10-25,1024.72,1027.38,1017.35,1022.35,165905,XAU,seed
2024-10-28,1016.77,1017.83,1013.16,1015.06,129044,XAU,seed
2024-10-29,1026.72,1029.46,1017.03,1027.4,186438,XAU,seed
2024-10-30,1034.45,1042.94,1034.45,1036.98,248455,XAU,seed
2024-10-31,1038.08,1039.54,1034.66,1035.66,268163,XAU,seed
2024-11-01,1041.78,1041.78,1037.58,1038.75,147774,XAU,seed
2024-11-04,1035.88,1038.73,1025.87,1038.22,167633,XAU,seed
2024-11-05,1032.72,1042.3,1032.01,1033.01,202461,XAU,seed
2024-11-06,1012.25,1018.13,1010.06,1011.47,141838,XAU,seed
2024-11-07,1008.67,1009.25,1005.55,1006.77,149002,XAU,seed
2024-11-08,997.78,1006.89,994.22,998.81,144704,XAU,seed
2024-11-11,992.75,995.06,992.05,993.2,161381,XAU,seed
2024-11-12,1002.72,1007.22,998.55,1003.04,204203,XAU,seed
2024-11-13,987.83,991.68,982.09,985.63,165364,XAU,seed
2024-11-14,977.48,978.64,974.67,976.12,182588,XAU,seed
2024-11-15,986.1,991.07,978.84,988.29,80948,XAU,seed
2024-11-18,981.74,987.98,979.25,984.5,291617,XAU,seed
2024-11-19,998.38,1003.64,994.45,998.92,60559,XAU,seed
2024-11-20,992.63,996.71,990.85,993.79,57334,XAU,seed
2024-11-21,996.18,1005.71,992.47,995.64,283061,XAU,seed
2024-11-22,995.92,1000.75,994.41,994.49,67711,XAU,seed
2024-11-25,1003.07,1012.49,998.3,1002.63,254826,XAU,seed
2024-11-26,990.01,990.01,986.03,988.03,216844,XAU,seed
2024-11-27,976.57,979.76,973.64,976.87,259665,XAU,seed
2024-11-28,965.92,970.14,964.0,966.58,62011,XAU,seed
2024-11-29,990.09,994.71,980.82,988.69,235390,XAU,seed
2024-12-02,1005.89,1006.87,997.52,1004.26,218798,XAU,seed
2024-12-03,998.56,999.31,997.09,997.85,199486,XAU,seed
2024-12-04,980.2,987.32,979.35,980.19,189423,XAU,seed
2024-12-05,983.07,983.07,973.71,981.39,282693,XAU,seed
2024-12-06,977.9,980.49,971.81,977.7,178836,XAU,seed
2024-12-09,979.14,987.86,974.56,979.51,133199,XAU,seed
2024-12-10,979.14,980.2,975.29,976.33,97885,XAU,seed
2024-12-11,975.33,978.95,974.83,976.46,211081,XAU,seed
2024-12-12,984.63,984.63,981.24,983.38,87345,XAU,seed
2024-12-13,974.8,976.69,973.34,975.53,103099,XAU,seed
2024-12-16,975.22,982.54,975.22,976.76,298868,XAU,seed
2024-12-17,979.7,984.61,976.8,979.91,156822,XAU,seed
2024-12-18,961.6,970.42,961.6,964.39,76610,XAU,seed
2024-12-19,966.64,966.65,960.34,964.99,71996,XAU,seed
2024-12-20,974.07,976.21,967.69,972.42,94089,XAU,seed
2024-12-23,974.92,979.91,972.55,975.37,50262,XAU,seed
2024-12-24,986.92,987.91,983.76,986.21,65774,XAU,seed
2024-12-25,998.53,1000.55,993.82,997.95,142122,XAU,seed
2024-12-26,1004.47,1004.47,999.51,1002.42,190008,XAU,seed
2024-12-27,993.53,996.11,992.25,994.16,195877,XAU,seed
2024-12-30,1015.4,1026.31,1015.4,1017.16,281717,XAU,seed
2024-12-31,1011.78,1013.33,1007.67,1013.23,114468,XAU,seed
